state,district,year,Season,crop,area,production
Telangana ,KHAMMAM,2007,Whole Year ,Sugarcane,5000,532000
Telangana ,KHAMMAM,2007,Whole Year ,Tobacco,5000,15000
Telangana ,KHAMMAM,2008,Kharif     ,Arhar/Tur,14055,8377
Telangana ,KHAMMAM,2008,Kharif     ,Bajra,33,21
Telangana ,KHAMMAM,2008,Kharif     ,Cotton(lint),124516,317150
Telangana ,KHAMMAM,2008,Kharif     ,Dry chillies,18899,83099
Telangana ,KHAMMAM,2008,Kharif     ,Groundnut,365,502
Telangana ,KHAMMAM,2008,Kharif     ,Jowar,272,357
Telangana ,KHAMMAM,2008,Kharif     ,Maize,17073,86884
Telangana ,KHAMMAM,2008,Kharif     ,Moong(Green Gram),14027,5499
Telangana ,KHAMMAM,2008,Kharif     ,Ragi,17,25
Telangana ,KHAMMAM,2008,Kharif     ,Rice,158279,477686
Telangana ,KHAMMAM,2008,Kharif     ,Sesamum,1550,625
Telangana ,KHAMMAM,2008,Kharif     ,Urad,228,147
Telangana ,KHAMMAM,2008,Rabi       ,Arhar/Tur,627,374
Telangana ,KHAMMAM,2008,Rabi       ,Bajra,6,4
Telangana ,KHAMMAM,2008,Rabi       ,Dry chillies,9770,47512
Telangana ,KHAMMAM,2008,Rabi       ,Gram,184,289
Telangana ,KHAMMAM,2008,Rabi       ,Groundnut,6439,10373
Telangana ,KHAMMAM,2008,Rabi       ,Horse-gram,31,13
Telangana ,KHAMMAM,2008,Rabi       ,Jowar,2889,2545
Telangana ,KHAMMAM,2008,Rabi       ,Maize,20573,159873
Telangana ,KHAMMAM,2008,Rabi       ,Moong(Green Gram),5193,5328
Telangana ,KHAMMAM,2008,Rabi       ,Onion,8,180
Telangana ,KHAMMAM,2008,Rabi       ,Rice,36520,117923
Telangana ,KHAMMAM,2008,Rabi       ,Sesamum,3534,937
Telangana ,KHAMMAM,2008,Rabi       ,Urad,6577,4578
Telangana ,KHAMMAM,2008,Whole Year ,Banana,517,13166
Telangana ,KHAMMAM,2008,Whole Year ,Cashewnut,7903,3680
Telangana ,KHAMMAM,2008,Whole Year ,Coconut ,764,6972108
Telangana ,KHAMMAM,2008,Whole Year ,Coriander,4,2
Telangana ,KHAMMAM,2008,Whole Year ,Sugarcane,3037,282130
Telangana ,KHAMMAM,2008,Whole Year ,Sunflower,155,193
Telangana ,KHAMMAM,2008,Whole Year ,Sweet potato,31,31
Telangana ,KHAMMAM,2008,Whole Year ,Tobacco,5449,15461
Telangana ,KHAMMAM,2008,Whole Year ,Turmeric,196,1223
Telangana ,KHAMMAM,2009,Kharif     ,Arhar/Tur,10526,5031
Telangana ,KHAMMAM,2009,Kharif     ,Bajra,4,2
Telangana ,KHAMMAM,2009,Kharif     ,Cotton(lint),131900,300266
Telangana ,KHAMMAM,2009,Kharif     ,Dry chillies,18931,95431
Telangana ,KHAMMAM,2009,Kharif     ,Groundnut,326,420
Telangana ,KHAMMAM,2009,Kharif     ,Jowar,194,144
Telangana ,KHAMMAM,2009,Kharif     ,Maize,15215,49996
Telangana ,KHAMMAM,2009,Kharif     ,Mesta,54,449
Telangana ,KHAMMAM,2009,Kharif     ,Moong(Green Gram),12694,2031
Telangana ,KHAMMAM,2009,Kharif     ,Ragi,15,12
Telangana ,KHAMMAM,2009,Kharif     ,Rice,48475,109408
Telangana ,KHAMMAM,2009,Kharif     ,Sesamum,1317,207
Telangana ,KHAMMAM,2009,Kharif     ,Urad,222,21
Telangana ,KHAMMAM,2009,Rabi       ,Arhar/Tur,1859,889
Telangana ,KHAMMAM,2009,Rabi       ,Bajra,28,14
Telangana ,KHAMMAM,2009,Rabi       ,Dry chillies,10757,45599
Telangana ,KHAMMAM,2009,Rabi       ,Gram,145,209
Telangana ,KHAMMAM,2009,Rabi       ,Groundnut,6254,8812
Telangana ,KHAMMAM,2009,Rabi       ,Horse-gram,30,9
Telangana ,KHAMMAM,2009,Rabi       ,Jowar,8142,6440
Telangana ,KHAMMAM,2009,Rabi       ,Maize,21774,131972
Telangana ,KHAMMAM,2009,Rabi       ,Moong(Green Gram),7895,3876
Telangana ,KHAMMAM,2009,Rabi       ,Onion,4,97
Telangana ,KHAMMAM,2009,Rabi       ,Rice,54625,197087
Telangana ,KHAMMAM,2009,Rabi       ,Sesamum,3052,552
Telangana ,KHAMMAM,2009,Rabi       ,Urad,6924,5359
Telangana ,KHAMMAM,2009,Whole Year ,Banana,538,16220
Telangana ,KHAMMAM,2009,Whole Year ,Cashewnut,7532,3314
Telangana ,KHAMMAM,2009,Whole Year ,Coconut ,751,8289624
Telangana ,KHAMMAM,2009,Whole Year ,Coriander,8,5
Telangana ,KHAMMAM,2009,Whole Year ,Sugarcane,1150,113125
Telangana ,KHAMMAM,2009,Whole Year ,Sunflower,391,385
Telangana ,KHAMMAM,2009,Whole Year ,Sweet potato,7,14
Telangana ,KHAMMAM,2009,Whole Year ,Tobacco,5327,13463
Telangana ,KHAMMAM,2009,Whole Year ,Turmeric,130,724
Telangana ,KHAMMAM,2010,Kharif     ,Arhar/Tur,13606,5061
Telangana ,KHAMMAM,2010,Kharif     ,Bajra,6,4
Telangana ,KHAMMAM,2010,Kharif     ,Cotton(lint),148645,406489
Telangana ,KHAMMAM,2010,Kharif     ,Dry chillies,19195,79103
Telangana ,KHAMMAM,2010,Kharif     ,Groundnut,217,271
Telangana ,KHAMMAM,2010,Kharif     ,Jowar,138,114
Telangana ,KHAMMAM,2010,Kharif     ,Maize,13378,49057
Telangana ,KHAMMAM,2010,Kharif     ,Mesta,28,251
Telangana ,KHAMMAM,2010,Kharif     ,Moong(Green Gram),13300,7342
Telangana ,KHAMMAM,2010,Kharif     ,Rice,167037,522924
Telangana ,KHAMMAM,2010,Kharif     ,Sesamum,1071,222
Telangana ,KHAMMAM,2010,Kharif     ,Soyabean,12,20
Telangana ,KHAMMAM,2010,Kharif     ,Urad,506,313
Telangana ,KHAMMAM,2010,Rabi       ,Arhar/Tur,1261,469
Telangana ,KHAMMAM,2010,Rabi       ,Dry chillies,9707,24005
Telangana ,KHAMMAM,2010,Rabi       ,Gram,297,405
Telangana ,KHAMMAM,2010,Rabi       ,Groundnut,6187,11780
Telangana ,KHAMMAM,2010,Rabi       ,Horse-gram,63,25
Telangana ,KHAMMAM,2010,Rabi       ,Jowar,2376,2184
Telangana ,KHAMMAM,2010,Rabi       ,Maize,21679,167080
Telangana ,KHAMMAM,2010,Rabi       ,Moong(Green Gram),7154,4049
Telangana ,KHAMMAM,2010,Rabi       ,Onion,1,19
Telangana ,KHAMMAM,2010,Rabi       ,Rice,51215,181147
Telangana ,KHAMMAM,2010,Rabi       ,Sesamum,4202,815
Telangana ,KHAMMAM,2010,Rabi       ,Urad,9169,7271
Telangana ,KHAMMAM,2010,Whole Year ,Banana,1020,33270
Telangana ,KHAMMAM,2010,Whole Year ,Cashewnut,6564,2046
Telangana ,KHAMMAM,2010,Whole Year ,Sugarcane,3049,289801
Telangana ,KHAMMAM,2010,Whole Year ,Sunflower,249,268
Telangana ,KHAMMAM,2010,Whole Year ,Tapioca,2,13
Telangana ,KHAMMAM,2010,Whole Year ,Tobacco,4488,11338
Telangana ,KHAMMAM,2010,Whole Year ,Turmeric,395,2657
Telangana ,KHAMMAM,2011,Kharif     ,Arhar/Tur,5591,2119
Telangana ,KHAMMAM,2011,Kharif     ,Bajra,4,3
Telangana ,KHAMMAM,2011,Kharif     ,Cotton(lint),171684,211070
Telangana ,KHAMMAM,2011,Kharif     ,Dry chillies,22515,72904
Telangana ,KHAMMAM,2011,Kharif     ,Groundnut,171,301
Telangana ,KHAMMAM,2011,Kharif     ,Jowar,64,97
Telangana ,KHAMMAM,2011,Kharif     ,Maize,11359,48321
Telangana ,KHAMMAM,2011,Kharif     ,Mesta,23,
Telangana ,KHAMMAM,2011,Kharif     ,Moong(Green Gram),4589,2795
Telangana ,KHAMMAM,2011,Kharif     ,other oilseeds,2834,44239
Telangana ,KHAMMAM,2011,Kharif     ,Rice,150051,366113
Telangana ,KHAMMAM,2011,Kharif     ,Sesamum,555,113
Telangana ,KHAMMAM,2011,Kharif     ,Soyabean,16,26
Telangana ,KHAMMAM,2011,Kharif     ,Urad,239,168
Telangana ,KHAMMAM,2011,Rabi       ,Arhar/Tur,454,172
Telangana ,KHAMMAM,2011,Rabi       ,Cowpea(Lobia),2403,1915
Telangana ,KHAMMAM,2011,Rabi       ,Dry chillies,10263,40282
Telangana ,KHAMMAM,2011,Rabi       ,Gram,253,215
Telangana ,KHAMMAM,2011,Rabi       ,Groundnut,5177,9122
Telangana ,KHAMMAM,2011,Rabi       ,Horse-gram,4,1
Telangana ,KHAMMAM,2011,Rabi       ,Jowar,1951,878
Telangana ,KHAMMAM,2011,Rabi       ,Maize,16043,88269
Telangana ,KHAMMAM,2011,Rabi       ,Moong(Green Gram),6252,4614
Telangana ,KHAMMAM,2011,Rabi       ,Rice,15263,45575
Telangana ,KHAMMAM,2011,Rabi       ,Sesamum,1860,385
Telangana ,KHAMMAM,2011,Rabi       ,Urad,7415,6688
Telangana ,KHAMMAM,2011,Whole Year ,Banana,991,36834
Telangana ,KHAMMAM,2011,Whole Year ,Cashewnut,6581,5049
Telangana ,KHAMMAM,2011,Whole Year ,Coconut ,675,9260204
Telangana ,KHAMMAM,2011,Whole Year ,Sugarcane,4680,421125
Telangana ,KHAMMAM,2011,Whole Year ,Sunflower,128,133
Telangana ,KHAMMAM,2011,Whole Year ,Sweet potato,12,154
Telangana ,KHAMMAM,2011,Whole Year ,Tobacco,4875,14322
Telangana ,KHAMMAM,2011,Whole Year ,Turmeric,768,4209
Telangana ,KHAMMAM,2013,Kharif     ,Arhar/Tur,1981,1135
Telangana ,KHAMMAM,2013,Kharif     ,Bajra,2,2
Telangana ,KHAMMAM,2013,Kharif     ,Banana,668,20804
Telangana ,KHAMMAM,2013,Kharif     ,Cashewnut,4208,2693
Telangana ,KHAMMAM,2013,Kharif     ,Cotton(lint),175049,548747
Telangana ,KHAMMAM,2013,Kharif     ,Cowpea(Lobia),15,7
Telangana ,KHAMMAM,2013,Kharif     ,Dry chillies,19955,73335
Telangana ,KHAMMAM,2013,Kharif     ,Groundnut,714,846
Telangana ,KHAMMAM,2013,Kharif     ,Jowar,358,341
Telangana ,KHAMMAM,2013,Kharif     ,Maize,18361,88133
Telangana ,KHAMMAM,2013,Kharif     ,Mesta,7,64
Telangana ,KHAMMAM,2013,Kharif     ,Moong(Green Gram),5688,3697
Telangana ,KHAMMAM,2013,Kharif     ,Onion,1,19
Telangana ,KHAMMAM,2013,Kharif     ,other oilseeds,3494,44021
Telangana ,KHAMMAM,2013,Kharif     ,Rice,148142,432575
Telangana ,KHAMMAM,2013,Kharif     ,Sesamum,493,178
Telangana ,KHAMMAM,2013,Kharif     ,Sugarcane,5140,490001
Telangana ,KHAMMAM,2013,Kharif     ,Turmeric,252,1280
Telangana ,KHAMMAM,2013,Kharif     ,Urad,28,23
Telangana ,KHAMMAM,2013,Rabi       ,Bajra,6,6
Telangana ,KHAMMAM,2013,Rabi       ,Cowpea(Lobia),2040,1306
Telangana ,KHAMMAM,2013,Rabi       ,Dry chillies,10152,52486
Telangana ,KHAMMAM,2013,Rabi       ,Gram,86,148
Telangana ,KHAMMAM,2013,Rabi       ,Groundnut,5652,9738
Telangana ,KHAMMAM,2013,Rabi       ,Horse-gram,37,18
Telangana ,KHAMMAM,2013,Rabi       ,Jowar,358,341
Telangana ,KHAMMAM,2013,Rabi       ,Maize,18883,115564
Telangana ,KHAMMAM,2013,Rabi       ,Moong(Green Gram),2714,2635
Telangana ,KHAMMAM,2013,Rabi       ,Rapeseed &Mustard,1,1
Telangana ,KHAMMAM,2013,Rabi       ,Rice,43642,142709
Telangana ,KHAMMAM,2013,Rabi       ,Sesamum,3179,731
Telangana ,KHAMMAM,2013,Rabi       ,Sunflower,132,127
Telangana ,KHAMMAM,2013,Rabi       ,Tobacco,2572,7022
Telangana ,KHAMMAM,2013,Rabi       ,Urad,2118,2234
Telangana ,KHAMMAM,2013,Whole Year ,Coconut ,442,6924
Telangana ,KHAMMAM,2013,Whole Year ,Soyabean,91,147
Telangana ,KHAMMAM,2014,Kharif     ,Arhar/Tur,1873,978
Telangana ,KHAMMAM,2014,Kharif     ,Banana,358,15518
Telangana ,KHAMMAM,2014,Kharif     ,Cashewnut,4077,2283
Telangana ,KHAMMAM,2014,Kharif     ,Coconut ,437,9222
Telangana ,KHAMMAM,2014,Kharif     ,Cotton(lint),157416,484286
Telangana ,KHAMMAM,2014,Kharif     ,Dry chillies,20843,78432
Telangana ,KHAMMAM,2014,Kharif     ,Groundnut,351,552
Telangana ,KHAMMAM,2014,Kharif     ,Jowar,1,1
Telangana ,KHAMMAM,2014,Kharif     ,Maize,16750,56330
Telangana ,KHAMMAM,2014,Kharif     ,Mesta,177,1255
Telangana ,KHAMMAM,2014,Kharif     ,Moong(Green Gram),4845,2423
Telangana ,KHAMMAM,2014,Kharif     ,Onion,1,16
Telangana ,KHAMMAM,2014,Kharif     ,other oilseeds,3319,89158
Telangana ,KHAMMAM,2014,Kharif     ,Rice,110439,328435
Telangana ,KHAMMAM,2014,Kharif     ,Sesamum,262,80
Telangana ,KHAMMAM,2014,Kharif     ,Sugarcane,5581,464088
Telangana ,KHAMMAM,2014,Kharif     ,Turmeric,172,856
Telangana ,KHAMMAM,2014,Kharif     ,Urad,16,10
Telangana ,KHAMMAM,2014,Rabi       ,Cowpea(Lobia),1374,1944
Telangana ,KHAMMAM,2014,Rabi       ,Dry chillies,5795,35645
Telangana ,KHAMMAM,2014,Rabi       ,Gram,18,25
Telangana ,KHAMMAM,2014,Rabi       ,Groundnut,4024,7662
Telangana ,KHAMMAM,2014,Rabi       ,Horse-gram,16,6
Telangana ,KHAMMAM,2014,Rabi       ,Jowar,529,599
Telangana ,KHAMMAM,2014,Rabi       ,Maize,16045,104694
Telangana ,KHAMMAM,2014,Rabi       ,Moong(Green Gram),6403,3631
Telangana ,KHAMMAM,2014,Rabi       ,Onion,3,82
Telangana ,KHAMMAM,2014,Rabi       ,Rice,35269,127744
Telangana ,KHAMMAM,2014,Rabi       ,Sesamum,864,79
Telangana ,KHAMMAM,2014,Rabi       ,Sunflower,68,97
Telangana ,KHAMMAM,2014,Rabi       ,Sweet potato,16,124
Telangana ,KHAMMAM,2014,Rabi       ,Tobacco,2256,6035
Telangana ,KHAMMAM,2014,Rabi       ,Urad,2025,822
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Arhar/Tur,36200,6100
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Bajra,9500,3500
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Castor seed,61100,14800
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Cotton(lint),58100,52300
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Dry chillies,5600,7500
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Groundnut,97600,40600
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Horse-gram,10300,3000
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Jowar,97200,59200
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Korra,1500,700
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Maize,20000,53300
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Mesta,100,500
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Moong(Green Gram),21300,2300
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Ragi,7700,5400
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Rice,53200,100700
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Samai,700,200
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Sunflower,25900,9600
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Tobacco,7400,8100
Telangana ,MAHBUBNAGAR,1997,Kharif     ,Urad,1200,400
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Dry chillies,1700,3700
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Gram,3000,400
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Groundnut,41500,29900
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Horse-gram,3500,900
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Jowar,61000,20000
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Maize,700,2100
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Ragi,600,900
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Rice,39800,78200
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Sesamum,1400,100
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Sunflower,12500,4100
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Wheat,300,200
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Arhar/Tur,49400,12000
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Bajra,14500,5500
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Castor seed,101700,20300
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Cotton(lint),93600,77100
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Dry chillies,9500,11800
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Groundnut,85800,48800
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Horse-gram,10300,3900
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Jowar,129800,77700
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Korra,3000,1800
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Maize,20100,67200
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Mesta,100,800
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Moong(Green Gram),28300,12400
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Other Kharif pulses,400,100
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Ragi,11900,8600
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Rice,72100,141200
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Samai,600,200
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Small millets,100,100
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Sunflower,14400,9200
Telangana ,MAHBUBNAGAR,1998,Kharif     ,Urad,1300,400
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Dry chillies,2100,4800
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Gram,2900,400
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Groundnut,44600,50000
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Horse-gram,3100,700
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Jowar,43000,23800
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Maize,500,2100
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Ragi,500,1000
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Rice,74700,150500
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Sesamum,1900,500
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Sunflower,15600,6100
Telangana ,MAHBUBNAGAR,1998,Rabi       ,Wheat,200,100
Telangana ,MAHBUBNAGAR,1998,Whole Year ,Tobacco,7500,4300
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Bajra,16554,7946
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Castor seed,155526,34838
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Cotton(lint),54897,39720
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Groundnut,90584,31704
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Horse-gram,9413,2598
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Jowar,109562,58506
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Maize,34862,106225
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Masoor,61119,20169
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Moong(Green Gram),31000,7936
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Ragi,12232,8978
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Rice,92732,154677
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Sesamum,1704,358
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Urad,1507,897
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Bajra,84,40
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Gram,2714,1791
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Groundnut,32551,31021
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Horse-gram,2563,915
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Jowar,56226,33061
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Maize,774,2976
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Ragi,693,1190
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Rice,40342,71083
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Safflower,1113,510
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Urad,2,1
Telangana ,MAHBUBNAGAR,1999,Rabi       ,Wheat,137,92
Telangana ,MAHBUBNAGAR,1999,Whole Year ,Dry chillies,14251,17035
Telangana ,MAHBUBNAGAR,1999,Whole Year ,Onion,2785,33142
Telangana ,MAHBUBNAGAR,1999,Whole Year ,Sugarcane,23,1508
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Arhar/Tur,65889,28530
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Bajra,17965,11013
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Castor seed,231033,88024
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Cotton(lint),40492,60976
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Dry chillies,10193,11488
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Gram,12,9
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Groundnut,71653,50444
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Horse-gram,7324,3428
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Jowar,127417,96837
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Korra,2471,2392
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Maize,47991,72706
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Mesta,65,574
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Moong(Green Gram),42800,2012
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Onion,2071,25525
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Other Kharif pulses,1201,239
Telangana ,MAHBUBNAGAR,2000,Kharif     ,other misc. pulses,553,145
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Ragi,13422,14133
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Rice,116763,290973
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Samai,249,123
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Sesamum,1508,232
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Small millets,2720,2515
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Sunflower,18468,10902
Telangana ,MAHBUBNAGAR,2000,Kharif     ,Urad,1796,641
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Bajra,594,364
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Dry chillies,1848,4273
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Gram,4941,3548
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Groundnut,38927,47686
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Horse-gram,2728,535
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Jowar,50338,35237
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Maize,644,2958
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Moong(Green Gram),13,4
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Onion,622,15638
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Other  Rabi pulses,142,19
Telangana ,MAHBUBNAGAR,2000,Rabi       ,other misc. pulses,142,19
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Ragi,1182,2047
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Rapeseed &Mustard,1,
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Rice,49701,140455
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Safflower,1588,694
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Samai,74,38
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Small millets,74,38
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Urad,6,3
Telangana ,MAHBUBNAGAR,2000,Rabi       ,Wheat,315,179
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Banana,5,128
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Cashewnut,1,
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Coconut ,17,179872
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Coriander,232,60
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Sweet potato,12,162
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Tapioca,1,8
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Tobacco,3870,5449
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Turmeric,141,709
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Arhar/Tur,57586,16297
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Bajra,17952,8617
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Castor seed,165340,48775
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Cotton(lint),63422,77226
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Dry chillies,8942,7538
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Gram,46,51
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Groundnut,66118,37819
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Horse-gram,6024,2422
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Jowar,127781,90597
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Korra,1617,374
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Maize,39922,75572
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Mesta,75,638
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Moong(Green Gram),57890,753
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Onion,2383,28317
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Other Kharif pulses,881,161
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Ragi,6392,6878
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Rice,76057,184210
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Samai,564,149
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Sesamum,1022,199
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Small millets,2181,523
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Sunflower,17909,9292
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Urad,3669,1603
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Arhar/Tur,7,2
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Bajra,29,14
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Dry chillies,1981,5458
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Gram,7043,7783
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Groundnut,42503,59589
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Horse-gram,2283,753
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Jowar,45284,28076
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Maize,866,3931
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Moong(Green Gram),8,2
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Onion,672,17558
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Other  Rabi pulses,11,3
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Ragi,684,1196
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Rice,61122,143576
